id,gen,smile,source,weight,score,logp
AAFD,0,O=C(Cc1ccc(Cl)cc1)NCC(O)c1cccc(Cl)c1,generated,324.207,-6.5,3.3857000000000017
ABPJ,0,CN(C)c1nc(NC[S+]([O-])C2CC3CCC2C3)nc(N(C)c2ccccc2)n1,generated,400.5520000000001,-6.5,3.0122000000000018
ABBL,0,CCOc1cccc(C(=O)Nc2nnc(SC)nc2N)c1,generated,305.36300000000006,-6.5,1.8266999999999998
AAUF,0,COC1CCC(COc2ccc(CCC(=O)C=Cc3ccc(OCCCCCC(=O)NO)cc3)cc2)CC1,generated,523.6700000000003,-6.5,5.930300000000005
AAVL,0,O=C(NCc1ccc2[nH]nnc2c1)c1csc(-c2ccncc2)n1,generated,336.38000000000005,-6.5,2.4064000000000005
AAPT,0,Cc1ccc(-c2nc(NC(=O)C(C)(C)N3CCOCC3)cs2)s1,generated,351.49700000000007,-6.5,3.229320000000002
AACL,0,CC1(C)CCC(CN2CCN(C3CCCC3)CC2)CC1,generated,278.484,-6.5,3.7630000000000026
AAPC,0,O=C(NCc1ccnc(OC2CCC2)c1)Nc1cccnc1,generated,298.346,-6.5,2.7296000000000005
AADU,0,Cc1cc(C)c(CNC(=O)NCc2ccc(Cl)cc2)c(C)n1,generated,317.82000000000005,-6.5,3.6596600000000015
ABFG,0,CC(C)C1C(=O)NCCN1Cc1ccc(-c2ccccc2)cc1,generated,308.425,-6.5,3.3100000000000023
ABOH,0,COc1cc(O)c2c(c1)OC(=Cc1ccc(O)cc1)C2=O,generated,284.26700000000005,-6.5,2.722600000000001
ABRT,0,CN(CC(=O)Nc1ccc(Oc2cccnc2)nc1)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,generated,484.4000000000001,-6.5,5.3770000000000024
AAYD,0,CC(C)COc1ccc(C(=O)NCCc2ncccc2C#N)cc1,generated,323.396,-6.5,2.960580000000001
AAKN,0,O=C(Nc1ccc(F)cc1N1CCOCC1)C1CC1c1ccccc1,generated,340.39799999999997,-6.5,3.4045000000000023
ABPA,0,Cc1cc(C)n(-c2cc(NC(=O)CC3CCCC3)n[nH]2)n1,generated,287.3669999999999,-6.5,2.731040000000001
AAOY,0,CN1CCN(CCCOc2ccc(-c3cc4ccc(O)cc4s3)cc2)CC1,generated,382.5290000000001,-6.5,4.290200000000003
ABPG,0,CN1CCC(C(=O)NCC2CN3CCCCC3CO2)CC1=O,generated,309.41,-6.5,0.22430000000000083
AAEG,0,COC(=O)NC(C(=O)NC(C)S(=O)(=O)c1ccccc1)C(C)C,generated,342.41700000000003,-6.5,1.3031000000000001
ABBG,0,Cc1ccc(C)c(CNc2cc(N3CCOCC3)ncn2)c1,generated,298.39,-6.5,2.5421400000000007
AAOE,0,O=C(O)c1c(S(=O)(=O)O)cc(=O)[nH]c1O,generated,235.173,-6.5,-0.9745999999999999
AAJW,0,CC(=O)Nc1nc(N)c2[nH]c(-c3ccccn3)nc2n1,generated,269.26800000000003,-6.5,0.9554999999999998
AAQA,0,COc1ccc(NC(=O)CSc2nc(C3CC3)nc3ccccc23)cc1,training,365.458,-6.5,4.246600000000003
AAIL,0,CC(C)(C)OC(=O)N1CCCN(C(=O)Cc2ccc(F)cc2)CC1,training,336.40700000000004,-6.5,2.837600000000001
ABPL,0,Cc1c(C(=O)CN2CCC(C)CC2)oc2c(F)ccc(F)c12,generated,307.34,-6.5,3.934020000000003
AARO,0,O=C(O)c1ccc(-n2cc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,generated,349.28299999999996,-6.5,5.000400000000003
AAUB,0,COC(=O)c1cccc(CNCc2ccc(C(C)(C)C)cc2)n1,generated,312.413,-6.5,3.4555000000000025
ABEF,0,Cc1ccc(CN2CCCC(c3nncn3C)C2)cc1,generated,270.38,-6.5,2.503120000000001
AATL,0,CC(C)(CNC1CCCCC1)NCC(O)c1ccc(S(N)(=O)=O)cc1,generated,369.53100000000006,-6.5,1.6579000000000008
AAFY,0,O=C(CSc1nc(=O)n2ccsc2n1)Nc1ccccc1,generated,318.38300000000004,-6.5,1.8818
AAXG,0,Cn1cccc1C(=O)Nc1cnc(N2CCc3cnccc32)nc1,generated,320.356,-6.5,2.1566
AAHV,0,COC(=O)C=C(SC)S(=O)(=O)c1ccc(C(C)(C)C)cc1,generated,328.4550000000001,-6.5,3.135200000000002
AAZV,0,Cc1ccc2nc(N=Cc3ccc4[nH]ccc4c3)c(=O)[nH]c2c1,generated,302.33700000000005,-6.5,3.463420000000001
AACV,0,CC(=O)c1ccc(C#Cc2ccc(-c3ccccc3)cc2)cc1,generated,296.369,-6.5,4.956000000000004
ABEA,0,COc1ccc(Cn2ccc3c(NCCN4CCCC4)ncnc32)cc1,generated,351.45400000000006,-6.5,2.9959000000000016
AAND,0,CCN(CC)CCNc1ccc(-c2ccc(N3CCN(C)CC3)cc2)c2ccccc12,generated,416.6130000000002,-6.5,5.012300000000004
ABHH,0,O=C(COc1ccc2c(c1)OCCO2)NCc1ccc(C(F)(F)F)cc1,generated,367.323,-6.5,3.171800000000001
AATG,0,CN(C)CCNc1ccc2c(c1)C(=O)c1ccccc1-2,generated,266.344,-6.5,2.871500000000001
ABKO,0,Cc1cc2c(cc1C)NC(c1ccc(F)cc1)C(=O)N2,generated,270.30699999999996,-6.5,3.5478400000000017
ABQP,0,Cc1ccn(C(=O)C2CCN(C(=O)C3CCC3)CC2)n1,generated,275.352,-6.5,1.87042
AADO,0,COc1ccc(C(O)=NNC(=O)c2ccc(O)cc2)cc1OC,generated,316.31300000000005,-6.5,2.0589999999999997
AARM,0,O=C(NC1(c2ccccc2)CC1)N1CCN(Cc2ccccc2)CC1,generated,335.451,-6.5,3.203100000000002
ABHT,0,CC(C)(C)c1ccc(C(=O)NCC(O)c2ccco2)cc1,generated,287.35900000000004,-6.5,3.0405000000000015
AAYB,0,Cc1nc2ccccc2n1C(=O)c1ccc(-n2cccn2)cc1,generated,302.337,-6.5,3.2189200000000007
AAXS,0,Cc1nn(C)c2c1N(C(=O)CCCc1cc(F)ccc1F)CCO2,generated,335.35400000000004,-6.5,2.755020000000001
ABKK,0,CC(=O)Nc1ccc(NC(=O)NCCC(c2ccccc2C)n2cccc2)cc1,generated,390.4870000000001,-6.5,4.5561200000000035
ABJQ,0,N#Cc1cccnc1N1CCC(OCCc2ccccc2)CC1,generated,307.39700000000005,-6.5,3.1813800000000017
AAWT,0,Cc1cc(NC(=O)CN(C)S(=O)(=O)c2ccc(C(F)(F)F)cc2)n[nH]1,generated,376.36,-6.5,1.99612
AAZA,0,O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cccc(F)c1,generated,298.23900000000003,-6.5,4.488500000000001
AARD,0,CC(C)C1SC(=Nc2ccc(Cl)cc2)SC1=Cc1ccc(Br)cc1,generated,438.84300000000013,-6.5,7.635700000000005
ABQG,0,CN(CC1CCCO1)C(=O)CSc1cc(C(N)=O)nc(C(F)(F)F)n1,generated,378.37600000000003,-6.5,1.3237999999999999
ABHE,0,Cc1noc(C)c1CC(=O)N1CCN(Cc2cc(C(F)(F)F)nn2C)CC1,generated,385.39000000000004,-6.5,1.9306400000000001
AAZD,0,CC(C)(C)c1cc(C(=O)NCC2(O)CCCC2)on1,generated,266.3409999999999,-6.5,2.0069999999999997
AAWB,0,CC(C)(C)C(=O)N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,generated,313.40100000000007,-6.5,2.498400000000001
ABGD,0,CCCCCc1ccc(Oc2ccc(NC(=O)Nc3ccc(C(=N)N)cc3)cc2)c(C(=O)NCCCCCCCCCCCCC(=O)NO)c1,generated,686.8979999999998,-6.5,8.665970000000007
AAOP,0,Cc1ccc(CNc2ccc(-n3cccc3C(=O)N(C)C)cc2)cc1,generated,333.43500000000006,-6.4,4.099620000000003
AAGX,0,CN(C)c1ccc(NC(=N)NCCc2ccccc2)c([N+](=O)[O-])c1,generated,327.38800000000003,-6.4,2.8397700000000006
AARW,0,CCc1ccc(CN(C)C(=O)c2ccnc(-n3cnnn3)c2)cc1,generated,322.372,-6.4,1.8919
AAIV,0,CCNC(=O)c1nc(NC(=O)c2ccc(F)cc2)oc1C,generated,291.28200000000004,-6.4,2.1241200000000005
AARE,0,CCOC1CCCN(c2nc(N)nc(-n3cccn3)n2)C1,generated,289.3430000000001,-6.4,0.6447999999999993
AAJJ,0,NC(=O)NC(Cc1ccc(F)cc1)C(=O)NCC(F)(F)F,generated,307.24699999999996,-6.4,1.0836
ABCO,0,CN(CCCNc1ccc2nc(S(N)(=O)=O)[nH]c2c1)c1ccccc1,generated,359.45500000000004,-6.4,2.1487
AANM,0,O=c1[nH]c2ccc(F)cc2nc1-c1ccc(Cl)cc1,generated,274.68199999999996,-6.4,3.382600000000001
ABRL,0,CC(=O)c1cccc(NC(=O)c2csc(C)cc2=O)c1,generated,287.34000000000003,-6.4,2.871620000000001
ABMV,0,O=C(Nc1ccc(F)c(-c2ccc3c(c2)OCO3)c1)NC1CCOC1,generated,344.3420000000001,-6.4,3.1318
AANF,0,CCOC(=O)N1CCc2nc(Nc3ccc(C)cc3)sc2C1,generated,317.4140000000001,-6.4,3.7097200000000026
ABGX,0,COc1cccc(N2CCN(C(=O)c3nnn(C)c3C)CC2)c1,generated,315.3770000000001,-6.4,1.0945199999999997
AABQ,0,O=C(Nc1ccc(-n2cnnn2)cc1)Nc1cccc(Cl)c1,training,314.736,-6.4,2.9597000000000007
ABAD,0,CCCNc1nc(NC(=O)C(C)c2ccc(F)cc2)cc(=O)[nH]1,generated,318.35200000000003,-6.4,2.4730999999999996
ABHM,0,CCc1nc2c(cnn2-c2ccc(C=O)cc2)c(=O)[nH]1,generated,268.27599999999995,-6.4,1.4836999999999998
ABLP,0,Cc1cc(NC(=O)NC2COc3ccccc3O2)cc(C)n1,generated,299.33000000000004,-6.4,2.617440000000001
AAXQ,0,CC(C(=O)Nc1ccc(Cl)cn1)c1nc2ccccc2[nH]1,generated,300.749,-6.4,3.3535000000000004
AASQ,0,CCOc1cc(CO)ccc1Oc1c(C)cc(C)cc1C(C)C,generated,314.425,-6.4,5.110140000000004
AAGY,0,Cc1cc(OC2CCN(C(=O)Cc3ccc(C)o3)CC2)no1,generated,304.34600000000006,-6.4,2.4969400000000004
AAIY,0,CC(C)Oc1ccc2cc(-c3ccc(O)c(O)c3)oc2c1,generated,284.31100000000004,-6.4,4.298200000000003
AABO,0,Cc1ccccc1C(=O)C=Cc1ccc(Cl)c(Cl)c1,generated,291.177,-6.4,5.1979200000000025
ABEL,0,CC(c1cccs1)N(C)C(=O)CC1CCCCN1S(C)(=O)=O,generated,344.502,-6.4,2.4717000000000002
AACE,0,CC(=NNC(N)=S)c1ccc(C(=O)c2ccccc2)cc1,generated,297.38300000000004,-6.4,2.474800000000001
AALM,0,CC(C)(Cn1ccnc1)NC(=O)C1(c2ccc(F)cc2)CC1,generated,301.36500000000007,-6.4,2.6488000000000005
AANL,0,CON=C(c1ccccc1)c1nc(-c2ccc(F)cc2)c(O)c(=O)[nH]1,generated,339.326,-6.4,2.6804
AAMI,0,Cc1nc(C#N)ccc1N1CCN(C(=O)CCc2ccccc2)CC1,generated,334.423,-6.4,2.543100000000001
AAEU,0,CC1(C)CCOCCC1NC(=O)Nc1cnn(CC(F)F)c1,generated,316.352,-6.4,2.4749000000000008
AALZ,0,CN(C(=O)CN1CCC(c2cccc(N)c2)CC1)S(C)(=O)=O,generated,325.4340000000001,-6.4,0.8662000000000002
AAJH,0,CCc1cnc(C(=O)N(C)Cc2ccccc2C(F)(F)F)nc1,generated,323.318,-6.4,3.330000000000002
ABNV,0,CC(=O)Nc1cc(C(=O)NC(C)c2ccc(F)c(F)c2)no1,generated,309.272,-6.4,2.4022000000000006
ABIA,0,CC(C)(C)c1cc(C(=O)OCC(=O)Nc2ccc(C(N)=O)cc2)no1,generated,345.3550000000001,-6.4,1.8664999999999998
AAHI,0,CC(=O)NC(CC(=O)NCC(C)(C)c1ccccn1)C(C)C,generated,305.422,-6.4,2.0261999999999993
ABCU,0,O=C(Nc1cnn(Cc2cccc(F)c2)c1)C1CCCO1,generated,289.3100000000001,-6.4,2.1879999999999997
AAMX,0,CCOC(=O)c1[nH]c(C)c(C(=O)C=Cc2ccc(C)cc2)c1C,generated,311.38100000000003,-6.4,4.012760000000004
AAHM,0,O=C(CN1CCCC1)Nc1cc(-c2cccnc2)no1,generated,272.30800000000005,-6.4,1.7709000000000004
ABDI,0,CC(C)(C)NC(=O)CNC(=O)Nc1cccc(-n2cccn2)c1,generated,315.377,-6.4,1.9084999999999994
AAYL,0,Cc1ccccc1CNC(=O)C1CCN(S(C)(=O)=O)CC1,training,310.4190000000001,-6.4,1.2828199999999998
AAZN,0,CC(=O)N1CCN(C(=O)Cc2cc3sccc3nc2C)CC1,generated,317.41400000000016,-6.4,1.8379199999999996
ABQH,0,CC1(C)CC(=O)C2=C(C1)Oc1nc[nH]c1CC(C)(C)O2,generated,276.336,-6.4,2.740500000000001
ABNH,0,Cc1ccc(CN2CCOCC2C(=O)Nc2ccc(F)cc2)o1,generated,318.34800000000007,-6.4,2.5666200000000003
AABG,0,CNC(=O)C=Cc1ccc([S+]([O-])Cc2ccccc2)cc1,generated,299.395,-6.4,2.7536000000000014
ABDN,0,Cc1cccc(C)c1N(C)S(=O)(=O)c1cnn(C)c1,generated,279.365,-6.4,1.8620400000000001
AANA,0,CC(C)(C)OC(=O)NC1CCCN(Cc2ccccc2OC(F)F)C1,generated,356.413,-6.4,3.7771000000000026
ABKN,0,CCOc1ccc(OCCn2c(=O)ccc3ccccc32)cc1,generated,309.365,-6.4,3.4792000000000023
AADC,0,COCCNC(=O)C(C#N)=Cc1ccc(C(F)(F)F)cc1,generated,298.26399999999995,-6.4,2.37498
AAHO,0,Cc1ccc(Cn2ccnc2NC(=O)Cc2ccc(Cl)cc2)cc1,generated,339.826,-6.4,4.074420000000003
AAJP,0,Cc1nn(C(=O)CSc2nc3ccccc3[nH]2)c(C)c1C,generated,300.3870000000001,-6.4,3.117160000000001
AAQB,0,CC(C)C1COC2(CCCCN2Cc2ccc(C#N)cc2)O1,generated,300.402,-6.4,3.2693800000000017
AATR,0,CCCCNC(=NC(=O)Nc1ccc(OC)cc1)NC(C)C,generated,306.41,-6.4,2.9708000000000014
ABQD,0,Cc1cc(C)nc(N2CCC(c3cc(F)cc(F)c3)C2)n1,generated,289.329,-6.4,3.365540000000002
AAHY,0,CCc1cc(C(=O)Nc2cc(C(C)C)no2)[nH]n1,generated,248.286,-6.4,2.3358
ABON,0,CC(CC#N)N(C)C(=O)Nc1cc(-c2ccc(F)cc2)on1,generated,302.309,-6.4,3.2465800000000016
AAYY,0,COC(=O)c1cc2oc3ccc(Cl)cc3c(=O)c2o1,generated,278.64700000000005,-6.4,2.9792000000000014
ABJX,0,COc1ccc(-c2cnc(-c3cc(Cl)ccc3O)s2)cc1,generated,317.797,-6.4,4.844700000000003
AADK,0,CC(C)Oc1ccc(-c2nnc(-c3ccco3)o2)cc1,generated,270.28799999999995,-6.4,3.783800000000003
AAYS,0,COc1cc(NC(=NC#N)NC2CCCCC2)cc(OC)c1OC,generated,332.4040000000001,-6.4,2.883680000000001
ABIB,0,COc1cc(-c2n[nH]c(CNc3ccccc3F)n2)cc(OC)c1OC,generated,358.37300000000016,-6.4,3.2487000000000013
ABPK,0,CC(C)CNC(=O)NC(c1ccccc1)c1ccc(F)cc1,generated,300.377,-6.3,3.870300000000002
AAQW,0,CCc1cc(C(=O)Nc2cc(C)on2)c(NC(C)=O)o1,generated,277.28000000000003,-6.3,2.34912
ABEK,0,Cc1ccc(-n2nc(C(=O)NC(C)(C)C)nc2C2CC2)cc1,generated,298.3900000000001,-6.3,2.9814200000000017
AAKO,0,Cc1ccc(-n2cnnc2SCC(=O)Nc2cccnc2)cc1,generated,325.39700000000005,-6.3,2.7015200000000004
AAKK,0,CCS(=O)(=O)NC(C)c1cccc(NC(=O)C2CC2)c1,generated,296.3920000000001,-6.3,2.0354
ABMJ,0,Cc1nn(C)c(C)c1OCC(=O)NCc1ccc(-n2ccnn2)cc1,generated,340.387,-6.3,1.3128399999999991
AAEW,0,O=C(CC1CCCCC1)Nc1ccc(OC(F)(F)F)cn1,generated,302.296,-6.3,3.8891000000000027
ABBF,0,CCOC(=O)c1ccc(C(=O)CC2CCN(c3ccccc3)CC2)o1,generated,341.40700000000004,-6.3,3.945700000000003
AASX,0,CC(C)C(C)NC(=O)CN1CCC(Nc2ncccn2)CC1,generated,305.4260000000001,-6.3,1.5135999999999998
ABPO,0,CC1CN(Cc2ccnc(N(C)Cc3ccccc3)c2)CCO1,generated,311.4290000000001,-6.3,2.9387000000000016
ABDX,0,CC(C)c1ccc(CNC(=O)NCCCc2ccccn2)cc1,generated,311.429,-6.3,3.6370000000000022
AAFQ,0,O=C(O)c1ccc(-c2cc(Cl)c(O)c(Cl)c2)c(Cl)c1,generated,317.55499999999995,-6.3,4.717600000000002
AAKW,0,Cc1ccc(C=C2CCCC(=NN(Cc3ccccc3)Cc3cccc(C(F)(F)F)c3)C2=O)cc1,generated,476.54200000000014,-6.3,7.208620000000005
ABFF,0,CN(C)S(=O)(=O)c1cccc(C(=O)NCc2ccccc2)c1,training,318.398,-6.3,1.8669
AAGA,0,Cc1sc(=O)n(CCN2CCN(c3ccc(F)cc3)CC2)c1C,generated,335.4480000000001,-6.3,2.487940000000001
AAKZ,0,O=C(C=Cc1ccc([N+](=O)[O-])o1)Nc1ccc2oncc2c1,generated,299.242,-6.3,2.980900000000001
ABDK,0,CC(C)(C)C(C#N)NC(=O)NCCc1cnc(-c2ccccc2)s1,generated,342.468,-6.3,3.590080000000002
AAMZ,0,COC(=O)C=C(C)C1Cc2ccccc2C(=O)O1,generated,246.262,-6.3,1.8873999999999997
AAHT,0,Cc1cc(C)cc(OCCn2c(=O)n(C)c(=O)n(CCC(C)C)c2=O)c1,generated,361.4420000000002,-6.3,1.4506399999999995
ABOB,0,Cc1ccc(C(F)(F)F)cc1NC(=O)c1cc[nH]n1,generated,269.22600000000006,-6.3,2.9892200000000004
AAYU,0,COc1ccc(-c2cc3c(C)cc(N)nc3[nH]2)cc1,generated,253.305,-6.3,3.1291200000000003
AATT,0,CCCCN(CCCC)C(=O)C(C)NC(=O)N1CCN(C(=O)N2CCCS2(=O)=O)CC1,generated,459.61300000000034,-6.3,1.286400000000002
AATV,0,O=C(O)CCCNC(=O)c1cn2c(nc3ccccc32)c(C(=O)O)n1,generated,342.31100000000015,-6.3,1.1752999999999998
ABIX,0,Cc1ccc(C)c([S+]([O-])C2(c3ccccc3)CC2)c1,generated,270.397,-6.3,4.100340000000004
ABKE,0,O=C(C=Cc1ccccc1)Nc1nnc(SCCCN2CCCCC2)n1Cc1ccccc1,generated,461.6350000000004,-6.3,4.946400000000005
ABOI,0,O=C(NC1CC1)c1ccc(Cn2nc(C(F)(F)F)cc2Cl)cc1,generated,343.736,-6.3,3.4958000000000027
ABBI,0,Cc1ccc(NC(=O)C(C)NS(=O)(=O)Cc2ccccn2)cc1,generated,333.413,-6.3,1.83662
AANT,0,O=C(NC1CCC2(CC1)OCCO2)N1CCC(O)CC1,generated,284.35600000000005,-6.3,0.8383999999999996
AAEY,0,CN1C(=O)C(=Cc2ccc(-n3cccc3)cc2)SC1=S,generated,300.408,-6.3,3.308300000000002
AACB,0,N#Cc1ccc(CN(Cc2ccccc2)Cc2cn(Cc3ccccc3)nn2)cc1,generated,393.49400000000014,-6.3,4.400480000000003
ABOJ,0,CC(C)(C)Cc1cc(NC(=O)Nc2ccc(C#N)cc2)on1,generated,298.346,-6.3,3.778880000000002
AAMT,0,O=C(NCc1ccccc1)Nc1ccc2c(c1)N=C(C(=O)O)CC2,generated,323.35200000000015,-6.3,3.111600000000001
AABX,0,O=S(=O)(CC1CCCC1)Nc1ccc2[nH]ncc2c1,generated,279.365,-6.3,2.4947999999999997
ABIF,0,CC1CCC(CN(C)C(=O)Cc2c(F)cccc2F)CC1,generated,295.37300000000005,-6.3,3.7920000000000034
AAYM,0,Cc1cc(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)c(C)n1C(C)C,generated,342.33600000000007,-6.3,5.096040000000003
AAHC,0,CC(C)CCCCCCCCCCCCCCCCC(c1ccccc1)(c1ccccc1)c1ccccc1,generated,510.8500000000001,-6.3,11.918599999999985
AAXY,0,CC(=O)Nc1ccc(NC(=O)CCN2CC3=CC=CC3C2=O)cc1,generated,325.368,-6.3,1.9281999999999997
AACF,0,CN(C)C(=O)CNC(=O)NCc1ccc(-c2cccs2)cc1,generated,317.414,-6.3,2.3025
ABQW,0,CCc1ccc(C(C#N)OC(=O)c2ccc(C)s2)o1,generated,275.329,-6.3,3.633600000000003
ABPW,0,CC(C)N(C)c1ccc(C(=O)c2ccc(C#N)cc2)cc1,generated,278.35499999999996,-6.3,3.633880000000002
ABQO,0,CC(=O)N(C)c1ccc(N=C(S)N(Cc2ccccc2)Cc2ccco2)cc1,generated,393.5120000000001,-6.3,4.882000000000004
ABGI,0,CC(C)CN(C(=O)c1ccc2oc(-c3ccccc3)nc2c1)C1CC1,generated,334.4190000000001,-6.3,4.755400000000003
AAUU,0,CCOc1ccccc1CNC(=O)Nc1ccc2c(c1)COC2,training,312.3690000000001,-6.3,3.4372000000000016
AAMN,0,Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)Nc1ccccc1,training,336.347,-6.3,3.445520000000002
ABCD,0,CC(C)(C)NC(=O)CSc1nnnn1-c1ccccc1OCC(F)F,generated,371.41300000000007,-6.3,2.3129999999999997
ABCI,0,CNc1ncc(C(=O)Nc2ccccc2C(=O)C(C)C)c(Cl)n1,generated,332.791,-6.3,3.2627000000000015
ABIE,0,Cc1nn(C)c(C)c1COC(=O)c1cc(C2CC2)n(C)n1,generated,288.351,-6.3,2.0048399999999997
AAVH,0,CC1CC(C)CN(C(=O)NCc2ccc(C(=O)N(C)C)cc2)C1,training,317.4330000000001,-6.3,2.5759000000000007
ABDA,0,O=C(O)CCC(=O)NCCc1ccc(-c2ccccc2)cc1,generated,297.354,-6.3,2.8771000000000013
AAXK,0,CN(C(=O)CSc1nc(O)cc(-c2ccccc2)n1)c1ccccc1,generated,351.4310000000001,-6.3,3.604300000000002
AAOM,0,CC(CCCCCCC(=O)N1CCC(=C(C(=O)O)c2ccc(Cl)cc2Cl)CC1)CC(=O)O,generated,484.4200000000003,-6.3,5.905400000000006
ABQJ,0,Cc1cccc(OCCn2c(C(F)(F)F)nc3cccnc32)c1,generated,321.302,-6.3,3.8375200000000023
AAWM,0,COc1ccc(-c2nc3ccc(NS(C)(=O)=O)cc3s2)cc1,generated,334.422,-6.3,3.3434000000000017
ABJO,0,Cc1cc(C(=O)c2ccc(OCC(=O)N3CCCC3)cc2)on1,generated,314.341,-6.3,2.2152200000000004
AANG,0,Cc1ncc2c(n1)CN(C(=O)Cc1ccc(F)cc1)CC2,generated,285.32200000000006,-6.3,2.05152
AAZM,0,Cc1ccc2oc(=O)ccc2c1C(=O)NCCCC(N)=O,generated,288.303,-6.3,1.09672
AAKV,0,COC(=O)c1ccc(C(=O)NCc2cc(C)on2)cc1,generated,274.27599999999995,-6.3,1.6996200000000001
ABHF,0,CC1(C)C2CC=C(CCCCCC(=O)NCCCn3cnc4c(N)ncnc43)CC21O,generated,426.5650000000001,-6.3,2.9726000000000004
AAHZ,0,O=C(NCc1cnn(-c2ccccc2)c1)Nc1nc2ccccc2s1,generated,349.4190000000001,-6.2,3.8037000000000027
AANI,0,c1ccc(NCCc2nc(-c3ccco3)n[nH]2)cc1,generated,254.29300000000003,-6.2,2.7193000000000005
AAPS,0,CC(C)C(=O)Nc1ccc(CNC(=O)NC(C)(CO)C2CCCCC2)cc1,generated,375.5130000000002,-6.2,3.4116000000000017
ABME,0,COc1cc(C)c(C(CO)N2CCOCC2)cc1NS(C)(=O)=O,generated,344.433,-6.2,0.74072
AASD,0,COc1cccc(C2C(C#N)=C(N)Oc3cc(O)ccc32)c1,training,294.31,-6.2,2.6189800000000005
ABJP,0,CC1CCN(C(=O)Cc2csc(Nc3ncccn3)n2)CC1,training,317.4180000000001,-6.2,2.4777000000000005
AAQN,0,N#Cc1ccc(Oc2ccc([N+](=O)[O-])cc2Cl)cc1,generated,274.66299999999995,-6.2,3.912180000000002
AACS,0,COC1CCC(C(O)C2CCC(CCN3COC(CF)C3)C2)CC1,generated,343.4830000000001,-6.2,2.9867000000000017
AANQ,0,O=C(CN1CCC(CCO)CC1)N1CCCC(c2ccn[nH]2)C1,generated,320.43699999999995,-6.2,1.2100999999999997
ABMT,0,CC(=NNS(=O)(=O)c1c(C)cc(C)cc1C)c1ccccc1,generated,316.426,-6.2,3.3143600000000024
AANB,0,COc1ccccc1OCCN(C)C(=O)NC(C)C(N)=O,generated,295.339,-6.2,0.5892000000000002
ABQL,0,CC(C)C(=O)NC(=O)C(=O)NCCc1ccc2ccccc2c1,generated,312.369,-6.2,1.7973
AAVZ,0,COc1cc(OC)cc(N2CCN(c3ccc(F)cc3)CC2)c1,generated,316.37600000000003,-6.2,3.169500000000002
AAPG,0,Cc1cc(CCC(=O)Nc2cccc3ccccc23)c(C)s1,generated,309.4340000000001,-6.2,5.089440000000003
ABIG,0,Cc1ccc2cc(C(=O)OCC3CC3)cc(=O)n2c1,generated,257.28899999999993,-6.2,2.1747199999999998
AAHF,0,COC(=O)c1ccc(Nc2nccc(OC)n2)cc1C,generated,273.29200000000003,-6.2,2.3238200000000004
AAKI,0,CC(=O)Nc1cccc(NC(=O)CN(C)S(C)(=O)=O)c1,training,299.352,-6.2,0.4748999999999999
AADI,0,CN(C)CCCNc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(C(F)(F)F)n1,generated,419.4330000000001,-6.2,1.6449999999999998
AAPZ,0,COc1ccc(C(=O)NC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1,generated,331.35300000000007,-6.2,2.730200000000001
ABAK,0,CNC(=O)N1CCc2[nH]nc(CC(=O)N3CCOCC3)c2C1,generated,307.3540000000001,-6.2,-0.4914999999999985
ABNZ,0,CC(C)C(=O)NCc1ccc2[nH]c(=O)c(Cn3cc(C(=O)O)s3)cc2c1,generated,373.4340000000001,-6.2,2.4097999999999997
AAAY,0,O=C(CNC(=O)c1ccc(F)cc1)Nc1cccc(C(F)(F)F)c1,training,340.276,-6.2,3.213000000000002
ABGW,0,Cc1noc(C)c1S(=O)(=O)N1CCC2(CC1)OCCO2,training,302.35200000000003,-6.2,0.81904
AARH,0,CC(C)C(NC(=O)CCc1cc(C(C)(C)C)on1)C(N)=O,generated,295.38300000000004,-6.2,1.5307999999999997
ABBK,0,CC(C)OC(=O)c1cccc2nc(-c3ccco3)[nH]c12,generated,270.288,-6.2,3.3881000000000014
AAQV,0,Cn1ccc(N2CCOC(Cc3ccccc3C(F)(F)F)C2)n1,generated,325.33400000000006,-6.2,2.886800000000002
AAQF,0,CCOC(=O)C1=C(CSc2ccc(OC)cc2)CC(C)(C)CC1=O,generated,348.46400000000017,-6.2,4.036100000000003
ABQX,0,CN(C)C(=O)c1ccc(Cl)c(CC(=O)Nc2ccnn2C)c1,generated,320.78,-6.2,1.9565
ABDW,0,CC(C)(C#N)Nc1nc(-c2ccccc2)c(-c2ccc(O)c(O)c2)o1,generated,335.3630000000001,-6.2,4.133880000000004
ABEI,0,COc1cccc(CSc2nc3cc(F)ccc3n2C)c1OC,generated,332.4000000000001,-6.2,4.021900000000004
ABAV,0,CC1CCC(O)CC1(O)CCN(C)C(=O)C1CCC(=O)N1,generated,298.383,-6.2,0.025500000000000134
AAYC,0,COc1ccc(CC(=O)NCc2ccc(S(N)(=O)=O)o2)cc1,generated,324.35800000000006,-6.2,0.7945
