id,gen,smile,source,weight,score
ACXJ,0,CC1(C)CCC(CN2CCN(c3cccc(Cl)c3Cl)CC2)C(=O)O1,generated,371.30800000000016,99.9
ABSV,0,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,manual,670.855,99.9
ABSW,0,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,manual,628.8139999999999,99.9
ABSX,0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,manual,547.6740000000003,99.9
ABSY,0,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,manual,567.7960000000003,99.9
ABTI,0,O=C(CC1CCCC1)Nc1cnc2c(c1)nnn2Cc1ccccc1,generated,335.4110000000001,99.9
ABSZ,0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,manual,505.63700000000034,99.9
ABSU,0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1,manual,756.0039999999997,99.9
ABTB,0,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,manual,720.9620000000001,99.9
ABTD,0,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,manual,315.67799999999994,99.9
ABTE,0,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,manual,613.8030000000003,99.9
ABTF,0,CCOP(=O)(COc1ccc(CC(NC(=O)OC2COC3OCCC23)C(O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)cc1)OCC,manual,728.7980000000002,99.9
ABTG,0,COC(=O)NC(C(=O)NCCCCC(CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,manual,624.8040000000002,99.9
ABTA,0,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,manual,704.869,99.9
ABUA,0,CCC(C)C(NC(=O)C(CC1CCCCC1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(N)CC(C)C)C(C)C)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)OC,generated,917.1629999999994,99.9
ABTC,0,CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,manual,602.6750000000001,99.9
ABUB,0,CC(C)c1cc(C(=O)NC2(c3ccc(F)cc3)CC2)on1,generated,288.322,99.9
ABST,0,COC(=O)NC(C(=O)NCCCCC(CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,hiv,624.8040000000002,99.9
ABTJ,0,Cc1cccc(C=Cc2ccc(C(=N)N3CCCC3)cc2)c1,generated,290.40999999999997,99.9
ABTN,0,COc1ccccc1-c1cc(=O)c2cc(C)ccc2o1,generated,266.296,99.9
ABTO,0,CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1,generated,473.5730000000002,99.9
ABTP,0,CCN(C(=O)CCCc1ccc(SC)cc1)C(C)C,generated,279.44900000000007,99.9
ABTQ,0,CCC(=O)Nc1ccc(S(=O)(=O)NCc2ccco2)cc1,generated,308.359,99.9
ABTK,0,CN(C)CCCNC(=O)C(=O)Nc1ccc(Nc2nc3cc(N4CCNCC4)ccc3nc2-c2ccc(C(F)(F)F)cc2)cc1,generated,620.6800000000005,99.9
ABTR,0,CN(C)C1Cc2ccccc2CN1C(=O)C1CCN(c2ncccn2)CC1,generated,365.48100000000005,99.9
ABTH,0,CC1Cc2ccccc2C1NC(=O)c1ccc(-n2ccnn2)cc1,generated,318.38,99.9
ABTT,0,COCCCNC(=O)C(NC(=O)c1cnccn1)c1ccc(O)cc1,generated,344.3710000000001,99.9
ABTV,0,CCCCC(C)(O)c1cc(O)c(O)c(-c2ccc(O)cc2)c1,generated,302.37,99.9
ABTW,0,Cc1ccc(F)c(S(=O)(=O)N(C)C(C)C(=O)NC(C)(C)C)c1,generated,330.42500000000007,99.9
ABTX,0,Cc1ncc(-c2ccc(Cl)cc2)c(-c2ccc(-c3ccccc3)cc2)n1,generated,356.856,99.9
ABTY,0,CC(C)(C)Cc1cc(-c2ccc(OC(F)F)cc2)n(Cc2ccc(C(=O)NC(C=O)C(O)C(O)C3CCCCC3)cc2)n1,generated,597.703,99.9
ABTS,0,COc1cc(C(=O)NC(C)C(N)=O)ccc1Oc1cc(C)cc(C)c1,generated,342.3950000000001,99.9
ABTZ,0,CCC(C)(C)NC(=O)C(C)(C)C(=O)Nc1ccc(F)cc1,generated,294.37,99.9
ABTU,0,COc1ccc(NC(=O)CCC(=O)N2CCCCC2C)cc1Cl,generated,338.8349999999999,99.9
ABTM,0,Cc1ccc(CC(=O)NCc2c[nH]nc2-c2ccccc2)s1,generated,311.41,99.9
ABUC,0,CN(C)CCCNc1nc(Nc2ccnc3ccc(Cl)cc23)c2ccc(Cl)cc2n1,generated,441.3660000000002,99.9
ABUX,0,O=C(O)c1ccc(OCc2ccc3ccccc3c2)cc1,generated,278.307,99.9
ABUF,0,CC(C)CCNC(=O)Cc1ccc(Nc2nccc(-c3ccc(-c4ccccc4)cc3)n2)cc1,generated,450.5860000000002,99.9
ABUG,0,Cc1ccc(CC(=O)N2CCCCC2COc2ccccc2)s1,generated,329.465,99.9
ABUH,0,Cc1ccc(C)c(NC(=O)COC(=O)C23CC4CC(CC(C4)C2)C3)c1,generated,341.45100000000014,99.9
ABUI,0,COC(=O)c1ccc(CN2CCN(C(=O)c3ccco3)CC2)cc1,generated,328.36800000000005,99.9
ABUJ,0,CCOc1ccc(CCNC(=O)CCc2cc(F)cc(F)c2)cc1,generated,333.378,99.9
ABUK,0,CC(C)CC(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1,generated,351.4940000000001,99.9
ABUE,0,COC(=O)c1cccc(S(=O)(=O)N2CC(C)OC(C)C2)c1,generated,313.37500000000006,99.9
ABUL,0,CCCCCCCCCCCCCCC(O)C(O)C(O)CCC(O)CCCCCCCCCC,generated,486.82200000000046,99.9
ABUN,0,CCCCCCCCCCCCCCCCCCCCCCCCCCCNC(C)=O,generated,437.7970000000003,99.9
ABUO,0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCC(O)C(O)COP(=O)([O-])OCCOCCOCCOCCCCCCCCCCCCCCCC,generated,950.4379999999991,99.9
ABUP,0,CCCCCCCCCCCCCCCCC[n+]1ccc(N)c(OC)c1,generated,363.61,99.9
ABUQ,0,CC(C)CCNC(=O)N1CCN(C(=O)NC(C)(C)C)CC1,generated,298.43100000000004,99.9
ABUR,0,CC(C)CNC(=O)Nc1nnc(C(F)(F)F)s1,generated,268.26399999999995,99.9
ABYE,0,CC=C(C)C(=O)NC1CCN(C(=O)Oc2ccccc2)CC1,generated,302.3740000000001,99.9
ABUM,0,CCOC(=O)C=C(C)CCC=C(C)CCC=C(C)CCC=C(CC)COC,generated,376.5810000000002,99.9
ABUW,0,CC(C)(C)CC(=O)NCCN1CCOC(C(F)(F)F)C1,generated,296.33299999999997,99.9
ABUD,0,Cc1cc(C(=O)N2CCC2(C)c2ccc(C(N)=O)cc2)c(C)o1,generated,312.3690000000001,99.9
ABUT,0,COC(=O)C(C)(C)NC(=O)Nc1nc(C)cc(C)n1,generated,266.301,99.9
ABUY,0,CC(=O)N1CCC(NC(=O)NCc2nnc(C3CC3)o2)CC1,generated,307.35400000000016,99.9
ABUZ,0,CCCCCCCCCCCCCCCCC(OC(C)=O)C(=O)O,generated,342.52000000000004,99.9
ABVA,0,CC(C)CCCCCCCCCCCCCCCCC(c1ccccc1)(c1ccccc1)c1ccccc1,generated,510.8500000000001,99.9
ABVB,0,CCCCc1nc(C)nc(N2CCN(CC(=O)N(C)C)CC2)n1,generated,320.4410000000001,99.9
ABUV,0,O=C(CNS(=O)(=O)Cc1cccs1)NCC(F)(F)F,generated,316.32599999999996,99.9
ABVC,0,CCCCCCCCCCCCCCCCCCCCOCC1CCC(O)OC(OCC(=O)C(C)(C)C)C1,generated,540.8700000000002,99.9
ABUS,0,CC(C)(C)OC(=O)NCC1CCCN(C(=O)OC(C)(C)C)C1,generated,314.42600000000004,99.9
ABVE,0,CCS(=O)(=O)N1CCC(c2nc(C)cs2)CC1,generated,274.41100000000006,99.9
ABVG,0,Cc1ccc(CNC(=O)NCc2cnn(C)c2)c(N)c1,generated,273.34000000000003,99.9
ABVH,0,CC(C)C(CO)NC(=N)Nc1ccc(NC(=O)Nc2cccc3ccccc23)cc1,generated,405.5020000000001,99.9
ABVI,0,COc1cccc(SCC(=O)Nc2cc(C)n[nH]2)c1,generated,277.34899999999993,99.9
ABVJ,0,CC1CCCN(S(=O)(=O)N2CCC(n3cncn3)CC2)C1,generated,313.42700000000013,99.9
ABVD,0,CCOC(=O)N1CCN(Cc2nc3ccccc3[nH]2)CC1,generated,288.35100000000006,99.9
ABUU,0,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,training,290.447,99.9
ABVF,0,COc1cc(OCCCCCC(=O)O)ccc1OC(C)=O,generated,296.319,99.9
ABTL,0,CSc1ccc(C(=O)NCC2(c3ccc(F)cc3)CC2)cn1,generated,316.40100000000007,99.9
ABVK,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCc1ccccc1,generated,486.82500000000033,99.9
ABVL,0,O=[N+]([O-])c1ccc(NCc2ccccc2[N+](=O)[O-])cc1,generated,273.248,99.9
ABVP,0,CC(C)OC(=O)c1csc(NC(=O)C(C)(C)C)n1,generated,270.354,99.9
ABVQ,0,CCCCCCCCCCCCCC=CC(CNC(=O)CCc1cn(CCCC)nn1)C(C)C,generated,474.77800000000036,99.9
ABVR,0,CC(C)(C)c1nnc(CCCC(=O)Nc2ncccn2)s1,generated,305.407,99.9
ABVS,0,COCCNC(=O)C(C#N)=Cc1ccc(C(F)(F)F)cc1,generated,298.26399999999995,99.9
ABVT,0,CC1(C)CCC(CN2CCN(C3CCCC3)CC2)CC1,generated,278.484,99.9
ABWD,0,Cc1cc(C)c(C(=O)c2ccc(O)cc2)c(CC(C)C)c1,generated,282.38300000000004,99.9
ABVO,0,O=S(=O)(CC1CCCC1)Nc1ccc2[nH]ncc2c1,generated,279.365,99.9
ABVU,0,CC(=O)c1ccc(C#Cc2ccc(-c3ccccc3)cc2)cc1,generated,296.369,99.9
ABVX,0,CN(Cc1ccncc1)C(=O)NCc1ccnc(OC2CCC2)c1,generated,326.40000000000015,99.9
ABVY,0,CC(Sc1ncnc(N2CCCC2)n1)c1ccc(C(F)(F)F)cc1,generated,354.40099999999995,99.9
ABVZ,0,O=C(CC1CCCCC1)Nc1ccc(OC(F)(F)F)cn1,generated,302.296,99.9
ABWA,0,CC(CC#N)N(C)C(=O)Nc1cc(-c2ccc(F)cc2)on1,generated,302.309,99.9
ABWB,0,CC(=O)Nc1ccc(NC(=O)CCc2c(C)nn(C)c2C)cc1,generated,314.389,99.9
ABVV,0,Cc1noc(-c2ccc(C(O)c3ccccc3)cc2)n1,generated,266.3,99.9
ABVW,0,Cc1ccc(C(C)NS(=O)(=O)N(C)C(C)C)cc1,generated,270.39799999999997,99.9
ABVN,0,CC(CSc1ccc([N+](=O)[O-])cc1)=NNC(=O)C1CCCCC1,generated,335.4290000000002,99.9
ABWC,0,CC(C)(C)CC(=O)OCC(=O)N1CCN(c2nccs2)CC1,generated,325.434,99.9
ABWU,0,CNC(=O)c1ccc(CNC(=O)c2ccc(F)cc2)cc1,generated,286.306,99.9
ABWH,0,O=C(CCC1CCCCC1)NCCc1nc(-c2ccsc2)no1,generated,333.457,99.9
ABWI,0,O=C(C=Cc1ccc(OCCO)c([N+](=O)[O-])c1)NCc1ccccc1,generated,342.35100000000006,99.9
ABWJ,0,COc1ccc(OC)c(CCNC(=O)Nc2cnn(C)c2)c1,generated,304.35,99.9
ABWK,0,CC(C)(C)c1ncc(C(=O)NCC(O)c2ccco2)s1,generated,294.37600000000003,99.9
ABWL,0,CN(C)C(=O)CN1CCN(C(=O)COc2cccc(Cl)c2)CC1,generated,339.8230000000001,99.9
ABWF,0,CCCCCCCCCCCCCOC(=O)NCC(=O)NCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)C=Cc1ccccc1,generated,773.0649999999999,99.9
ABWE,0,CC(=O)NC(CSCc1ccc(F)cc1)CN1CCN(C)CC1,generated,339.4800000000002,99.9
ABWM,0,CC(=O)c1ccc(NC(=O)Nc2cccc(C)c2)cc1,generated,268.316,99.9
ABWP,0,CCN1CC(C(=O)N2CCC(n3cccn3)CC2)CC1=O,generated,290.3670000000001,99.9
ABWQ,0,CS(=O)(=O)N1CCC(Nc2nc(C(F)(F)F)cc(=O)[nH]2)CC1,generated,340.32700000000017,99.9
ABWR,0,CC1(C)C(O)CCCC1NC(=O)NCc1ccc(F)cc1,generated,294.37,99.9
ABWS,0,CC(C)C(=O)NCCOc1ccc(-n2cnnn2)cc1,generated,275.312,99.9
ABWT,0,CCCOc1ccc(Cc2cc(C3CC3)[nH]n2)c(OC)c1,generated,286.375,99.9
ABWN,0,CCCc1nc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)co1,generated,323.374,99.9
ABWO,0,Cc1ccc(C)c(CNc2cc(N3CCOCC3)ncn2)c1,generated,298.39,99.9
ABWV,0,CCOc1cc(C=Cc2c[nH]c3ccccc23)cc(OC)c1OC,generated,323.3920000000001,99.9
ABWX,0,CC1(C)C2CC(CC(=O)C=Cc3ccc(O)c(O)c3)CC1O2,generated,302.37000000000006,99.9
ABXQ,0,Cc1cccc(SCC(=O)NCc2ccc(C#N)cc2)c1,generated,296.39500000000004,99.9
ABXA,0,CC(C)CN(C(=O)CSc1nncn1-c1ccccc1)C1CC1,generated,330.4570000000001,99.9
ABXB,0,CCOC(C)c1noc(COc2ccc(OCC(N)=O)cc2)n1,generated,321.333,99.9
ABXC,0,Cc1cc(C)n(-c2ccc(NC(=O)c3cn[nH]c3)cc2)n1,generated,281.319,99.9
ABXD,0,CCN(CC)c1nc(Nc2cccc(C)c2)nc(N2CCOCC2)n1,generated,342.44700000000023,99.9
ABXN,0,O=C(CCCCC1=CCCCC1)Nc1ccc2oc(=O)ccc2c1,generated,325.4080000000001,99.9
ABXE,0,CC(=O)N1CCCN(C(=O)CCc2cnc(C)s2)CC1,generated,295.4080000000001,99.9
ABWZ,0,CC(C)(C)C1(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCNC1,generated,354.3380000000001,99.9
ABXG,0,Cc1cc(CCNC(=O)Cc2ccccc2)ccc1C(C)C,generated,295.42600000000004,99.9
ABXI,0,CNC(=O)C=Cc1ccc([S+]([O-])Cc2ccccc2)cc1,generated,299.395,99.9
ABXJ,0,Cc1ccc(C(=O)Nc2ccc(SC(F)F)cc2)n1C,generated,296.34200000000004,99.9
ABXK,0,CC(C)c1nc(CN2CCN(Cc3ccc(F)cc3)C2)n[nH]1,generated,303.385,99.9
ABXL,0,O=C(Nc1nnc(SCc2ccccc2)s1)c1ccc(Cl)cc1,training,361.87900000000013,99.9
ABXF,0,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)NN1CCCCC1,generated,307.39700000000016,99.9
ABVM,0,Cc1ccc(CNC(=O)C(C)CCC(=O)N(C)C)s1,generated,282.409,99.9
ABXH,0,CC(C)S(=O)(=O)N1CCN(C(=O)C2CCC3(C2)OCCO3)CC1,generated,346.4490000000002,99.9
ABWY,0,Cc1ccc(C(=O)OC(C)C(=O)Nc2cn[nH]c2)cn1,generated,274.28000000000003,99.9
ABXM,0,O=c1c(CN2CCOCC2)n[nH]c2ccc(Br)cc12,generated,324.17800000000005,99.9
ABXO,0,Cc1sc(=O)n(CC(=O)NC(C)(C#N)C(C)C)c1C,generated,281.38100000000003,99.9
ABXR,0,CN(C)c1ccc(-c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,generated,308.337,99.9
ABXS,0,COC(=O)C(O)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(F)(F)F,generated,370.1669999999999,99.9
ABXT,0,O=C(NCCS(=O)(=O)NCc1ccco1)C1CCOC1,generated,302.35200000000015,99.9
ABXU,0,O=C(CCC(F)(F)F)N(Cc1ccco1)Cc1ccco1,generated,301.264,99.9
ABXV,0,CN1C(=O)C(=Cc2ccc(-n3cccc3)cc2)SC1=S,generated,300.408,99.9
ABXP,0,Cc1cc(CNc2cccc(-n3ccnc3)c2)on1,generated,254.29300000000003,99.9
ABXW,0,Cc1ccc(S(=O)(=O)NC2CCCC(C)C2)s1,generated,273.42299999999994,99.9
ABXY,0,Cc1n[nH]c(NC(=O)Cc2csc(-c3ccccc3)n2)n1,generated,299.35900000000004,99.9
ABXZ,0,Cc1cc(NC(=O)CN(C)c2ccc3ccccc3c2)no1,generated,295.34200000000004,99.9
ABYA,0,COc1c(C)cnc(CN(C)Cc2csc(C)n2)c1C,generated,291.42,99.9
ABYB,0,CC(=O)NC(C)(C)c1nnc(N2CCCCC2)s1,generated,268.3859999999999,99.9
ABYC,0,O=C(CSc1nnc(C2CC2)s1)Nc1ccc(Cl)cc1,generated,325.846,99.9
ABYD,0,Fc1ccc(COCC2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,generated,389.5140000000001,99.9
ABXX,0,COC(=O)C(C)(C)S(=O)(=O)N(Cc1ccccc1)C1CC1,generated,311.4030000000001,99.9
ABWW,0,CC(C)(O)c1nnc(SCc2cn3ccccc3n2)o1,generated,290.34800000000007,99.9
ABYF,0,Cc1ccc(CCN(C)C(=O)Nc2ccc(Oc3ccccc3)cc2)o1,generated,350.41800000000006,99.9
ABWG,0,CCC(C)(C)NC(=O)C(C)S(=O)(=O)c1cccc(Cl)c1,generated,317.83799999999997,99.9
ABYG,0,Cc1cc(C(=O)NCCc2c(F)cccc2F)[nH]n1,generated,265.263,99.9
ACBV,0,COC(=O)C1COC(=O)N(c2ccc(NS(C)(=O)=O)cc2)C1,generated,328.3460000000001,99.9
ABYJ,0,Cc1cc(NC(=O)C(C)Oc2ccc(F)cc2F)c(C)s1,generated,311.353,99.9
ABYK,0,O=c1ccn(-c2ccc(Cl)cc2)c(=O)n1-c1ccc(F)cc1,generated,316.719,99.9
ABYL,0,CS(=O)(=O)c1ccc(-c2noc(-c3ccco3)n2)cc1,generated,290.3,99.9
ABYM,0,CC(=O)Nc1cccc(NC(=O)CN(C)S(C)(=O)=O)c1,generated,299.352,99.9
ABYN,0,CC(C)(N)c1ccc(CSc2nnc(-c3ccccc3)o2)cc1,generated,325.437,99.9
ABYX,0,Cc1cc(C)cc(OCCn2c(=O)n(C)c(=O)n(CCC(C)C)c2=O)c1,generated,361.4420000000002,99.9
ABYI,0,CN(C)C(=O)CNC(=O)NCc1ccc(-c2cccs2)cc1,generated,317.414,99.9
ABYO,0,O=C(OC(Cc1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1,generated,412.91600000000005,99.9
ABYR,0,CC(C)C1SC(=Nc2ccc(Cl)cc2)SC1=Cc1ccc(Br)cc1,generated,438.84300000000013,99.9
ABYS,0,COC(=O)C=C(SC)S(=O)(=O)c1ccc(C(C)(C)C)cc1,generated,328.4550000000001,99.9
ABYT,0,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(Cl)cc1,generated,293.66599999999994,99.9
ABYU,0,N#Cc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)nc1,generated,299.333,99.9
ABYV,0,Cc1ccc(C)c(C=NNC(=O)COc2cc(C)cc(C)c2C)c1,generated,324.4240000000001,99.9
ABYP,0,Cc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1C,generated,319.3820000000001,99.9
ABYQ,0,Cc1nc(NC(=O)NCCC(=O)NC(C)C)cs1,generated,270.358,99.9
ABZP,0,CCCC(C)(C)CNC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,generated,319.327,99.9
ABYW,0,CCCCCCCCCCCCCCC1=CC(=O)C(C(=O)OCC)=C1N,generated,363.54200000000014,99.9
ABZO,0,CC(C)CC(=O)N1CCC(c2n[nH]c(C3CC3)n2)CC1,generated,276.38400000000007,99.9
ABZB,0,NC(COc1ccnc2ccccc12)C(=O)O,generated,232.239,99.9
ABZC,0,CC1CCCC(CNC(=O)NCc2nnc3ccccn23)C1,generated,301.39400000000006,99.9
ABZD,0,CC1CCN(C(=O)CN2CCN(CC=Cc3ccccc3)CC2)CC1,generated,341.49900000000014,99.9
ABZE,0,CC1CCCC(=CC(CO)N2CCC(c3ccccc3)CC2)C1,generated,313.4850000000001,99.9
ABZF,0,CC(C)c1nc(CNC(=O)Nc2ccc(F)cc2)cn1C,generated,290.34200000000004,99.9
ABYZ,0,CC(C)N1CCCC(N(C)C(=O)c2cnc(C(C)(C)C)nc2)C1,generated,318.4650000000001,99.9
ABYY,0,CC(c1cc2ccccc2s1)N(C)C(=O)NCC(C)(C)C,generated,304.45900000000006,99.9
ABZG,0,C=C(C)C(O)CCC(C)=CCCC(C)=CCC(C)C=CC=C(C)CCC(C)=CC(C)C(C)C,generated,454.78300000000024,99.9
ABZJ,0,Cc1noc(CCCn2ccc(CN3CCCC3)n2)n1,generated,275.35599999999994,99.9
ABZK,0,CC(C)(C)c1nnc(SCC(=O)NC2CC2)c(=O)[nH]1,generated,282.36899999999997,99.9
ABZL,0,Cc1ncn(C(=O)CCc2ccc(C#N)cc2)c1C,generated,253.305,99.9
ABZM,0,CC1CCCCN1C(=O)Cn1nnc(-c2ccc(F)cc2)n1,generated,303.341,99.9
ABZN,0,CC1CCC2C(C)(C)C(=O)CCC2(C)C1Cc1nc2ccccc2s1,generated,355.547,99.9
ABZH,0,Cc1ccc(S(=O)(=O)c2c(Cl)cnnc2Cl)cc1,generated,303.17,99.9
ABZI,0,CC(C)=CCCC(C)=CCCC(C)=CCC12CC(C1)C(=O)O2,generated,302.458,99.9
ABZA,0,CC(C)C(=O)NC1OC(CO)C(O)C(O)C1OCCO,generated,293.3160000000001,99.9
ABZQ,0,CCOC(=O)CCNC(=O)c1cc(COC)sc1C,generated,285.365,99.9
ACAL,0,O=C(CNc1ccccc1C(=O)O)c1ccccn1,generated,256.26099999999997,99.9
ABZT,0,COc1ccc(-c2ccc(S(=O)(=O)CC(C)C)cc2)cc1OC,generated,334.437,99.9
ABZU,0,O=S(=O)(Nc1nc2ccccc2[nH]1)c1cccc(Cl)c1,generated,307.76200000000006,99.9
ABZV,0,COc1ccc(NS(=O)(=O)Cc2ccc(C#N)cc2)cc1,generated,302.35499999999996,99.9
ABZW,0,CC(=O)OC1CC2C(OC(C)=O)C(OC(C)=O)C3(C)C1CC(O)(C(OC(C)=O)C2(C)C)C3OC(C)=O,generated,512.5520000000002,99.9
ABZX,0,CCCCCCCCCCCCCCCC(=O)NC1(CO)CCCCC1,generated,367.6180000000002,99.9
ABZY,0,Cc1cccc(C)c1NC(=O)Nc1ccnn1CC(C)C,generated,286.3790000000001,99.9
ABZS,0,CN(C)C(=O)N1CC(C(=O)NCC(F)(F)F)C1,generated,253.22399999999993,99.9
ABZZ,0,CCCCN1C(=O)C(Cl)=C(C(C)C)C1=O,generated,229.70699999999997,99.9
ACAB,0,CC(C)=CCCC(C)=CCC1(C)C=C(Cl)C(=O)C=C1[N+](=O)[O-],generated,323.82000000000005,99.9
ACAC,0,CC(C)(C)c1nc(CNC(=O)c2cccc(C#N)c2)no1,generated,284.319,99.9
ACAD,0,CC(C)N(CC(O)CN1CCOCC1)C(=O)c1cccs1,generated,312.43499999999995,99.9
ACAE,0,CCOC(COc1nc(C)cc(C)n1)c1ccc(-c2ccccc2)cc1,generated,348.4460000000001,99.9
ACAF,0,O=C1C=C(NCCCN2CCCCC2)C(=O)c2ccccc21,generated,298.38599999999997,99.9
ACAG,0,N#Cc1cc([N+](=O)[O-])ccc1[S+]([O-])c1ccc(F)cc1,generated,290.27500000000003,99.9
ACAA,0,CN(C)c1ccc(C(C#N)C(=O)Cc2ccc(F)cc2F)cc1,generated,314.3349999999999,99.9
ABZR,0,Cc1n[nH]c(-c2cccc(NC(=O)Nc3ccccc3)c2)n1,generated,293.33,99.9
ACAH,0,CC(C)(C)OC(=O)NCCNc1c(F)cccc1F,generated,272.29499999999996,99.9
ACAJ,0,CN(CC(=O)NCc1cccc(C(F)(F)F)c1)C(C)(C)C,generated,302.34000000000003,99.9
ACAM,0,N#Cc1ccc(OCc2nc3cc(Br)ccc3o2)cc1,generated,329.153,99.9
ACAN,0,NC(=O)c1ncc(NC(=O)CCc2ccc[nH]2)s1,generated,264.31,99.9
ACAO,0,CC1CCCC(=NNc2ccnc(-c3ccccc3F)n2)C1,generated,298.36500000000007,99.9
ACAP,0,CC(=O)N1CCCC(C(=O)OCC(C)c2ccccc2)C1,generated,289.37500000000006,99.9
ACAQ,0,Cc1cnc(SCC(=O)Nc2cccc(F)c2)n1C(C)C,generated,307.39400000000006,99.9
ACAK,0,CC(C)(C)n1cc(CN2CCC(Oc3ncccn3)CC2)cn1,generated,315.4210000000001,99.9
ACAI,0,Cc1ccc(C=CC(=O)c2ccc(O)cc2)c(O)c1,generated,254.28500000000003,99.9
ACAR,0,COc1ccc(-c2nc(CN3CCCCC3)c[nH]2)cc1,generated,271.3639999999999,99.9
ACAU,0,Cc1ccc(C)c(OCc2nccn2Cc2ccccc2)c1,generated,292.382,99.9
ACAV,0,Cc1ccn(CC(=O)OCC(=O)c2ccc(F)c(F)c2)n1,generated,294.257,99.9
ACAW,0,O=C(O)c1ccc(-c2cc(Cl)c(O)c(Cl)c2)c(Cl)c1,generated,317.55499999999995,99.9
ACAX,0,C[N+]1(CCCCSc2nc3ccccc3[nH]2)CCCCC1,generated,304.4830000000002,99.9
ACAY,0,CCOC(=O)C(C#N)=C(NC#N)NC(=O)Nc1ccc(C)cc1,generated,313.31700000000006,99.9
ACAS,0,COC1CC(CC(=O)O)CC(c2ccc(Cl)c(Cl)c2)O1,generated,319.184,99.9
ACAT,0,CCOC(=O)C(C)NP(=O)(Nc1ccccc1)Oc1ccc(OC)cc1,generated,378.3650000000001,99.9
ACAZ,0,CCN(CC)C(=O)N1CCN(Cc2nc(-c3ccccc3)cs2)CC1,generated,358.5110000000001,99.9
ACBB,0,COc1cccc(OC)c1C(=O)OC(C)C1CCCCC1,generated,292.37500000000006,99.9
ACOY,0,COc1cc(C(=O)Nc2nc3ccc(C)cn3n2)cc(OC)c1OC,generated,342.35500000000013,99.9
ACBE,0,CC(=O)c1ccc(OC(=O)CCc2c(C)noc2C)cc1,generated,287.31499999999994,99.9
ACBF,0,Cc1ccc(OCCN(C)C(=O)NC(C)c2ccccn2)cc1,generated,313.40100000000007,99.9
ACBG,0,CCOC(=O)c1cccc(NC(=O)c2ccc(C(=O)OC)cc2)c1,generated,327.33600000000007,99.9
ACBH,0,COC(CNC(=O)c1c(C)cc(C)cc1C)c1ccncc1,generated,298.38599999999997,99.9
ACBI,0,COc1ccc(OC)c(NC(=O)c2ccc(-n3ccnc3)nc2)c1,generated,324.34000000000003,99.9
